"NU_INSCRICAO","NU_NOTA_MT"
"49a9e7f2baa21147daed25a03be27ef0d785cdaf",426.893641119197
"f9f2a8ef22a9ca0df9043d97f8091821346f7efa",543.756469983273
"2c2e3ea8b9a1097ce7a9330a386a2b32b4693317",562.807193374954
"c57e5c73a18d895c0d10f18f4ca74d5073c16698",518.010250856782
"20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7",450.093087439092
"291eda98ff5f826d1adeec3ce1efc385ece76e7c",429.828448119034
"a976f1e8f9ba929071999ca384edb2f2bd0e0026",444.491689208435
"601eb56c4870e7f3ce567bef879997434fab6978",434.198253640817
"195b20dc6c758d0fb1709ceeb16fff1be40ba63c",478.187999612003
"8d2007f35400585b1a23535658a56e3f56deae16",587.251964564208
"504fb778c3000f0f74c49d28a157ef535df7b26e",489.90317181755
"41486a1936312d298dd64860a5d146bbe6e1f6ad",436.078842195188
"eaf79174460e09e7653d588de06f97e1bbd42138",506.340630302062
"cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad",426.247024605165
"2181b6cd1a507e4be28b56bc22a49fc0c508891f",480.210650591763
"5cf539ec5fbefdd7e36c73555623aef55261b30a",576.824061268014
"cfcaab878786f9216a4d8433f2a46bad9276aee4",477.643168952029
"1b24de7ad1184ad4a97f373e876b96eea61c6b17",511.007449777507
"62add403579d50fbee420593bd16447b10679b89",490.470467296021
"e00b16108ae0577000f16ced5a92205b35879b17",440.412480456493
"3c4914af467ac58e125a45a078ab6cd43e13b655",438.309944123555
"2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8",436.446108560789
"df7d7db821755b6e9a024a3cebe06b8155d9c708",436.07540421569
"8134453bc66345ba09033fc2118df694fa6a5299",464.180935775523
"6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b",493.30979772071
"b04d55df23021bca201b74ffe2e63ea7f2449877",472.138633329077
"3f318550fb1494cc6160d1e031ae29ac2fc065aa",460.52213821176
"c7cc0461b2c741ae81ee815a975dc6b9e514875c",442.409320259127
"af6c4e9ec5b12de767977306416bd0d9447d310d",447.283430909398
"7b309e8114f95274ac95aad6697df953fce1d861",450.175183287707
"1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4",438.714674791426
"adcb305091a3f8b4a9771362caaae7d2b39465c2",455.47247250156
"3b08ec5615162eeef39ddf97c305601f8d6be53c",641.24717188029
"dd8bf6ed8a7291b0bac35478a7d4812939478898",493.211642049649
"298c9c61c87385c00c8eaa4192d153a8d059e411",446.030422102429
"64449fe7c928f02f796c5b0d527c681b537f7859",451.224504701351
"5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c",568.591150822259
"f0d08da594cee151c351acda8e05cedb7aa8f2e6",534.123961168956
"cd2030092aacaa9580845fc92189ad3bc1a88129",410.511519215466
"1372e1ae0bd729de3f59baae76f62b02b73b21ac",453.934812932676
"3a74629fd3af085f644ada2fd31359de263dc95d",447.751536611256
"c5c4d066740c70017879a186e3df0b148edb1785",421.654968335087
"93622845055ef268067ee6964763aff9683e8360",444.672980221549
"5201a5f9e394334dc5fd4a496f8f50e6208d19e7",440.272968441773
"7e760b93b2a189673c81aff7015aca45b4f50f3e",472.968660941093
"e4e972daa04fa516a7faddc8f3a9051fa1a3ef73",432.805746287442
"04013eb3b9f5e047e3c384cbc124d6be434890c1",435.711747381408
"da0d4b43fd0c5896ab67944d72aa269aa842668e",585.399528376711
"27b0ea08fbfdf0ab929e8910fb53de7f2d38e027",453.254853989416
"bf751d79db8096cf876ac75002003bf2a7da2035",439.250528737178
"726af52ecc5309864376cfbb79843e4d9bc67eb0",532.883867353643
"ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7",485.165818273486
"9cb5797ed8f7ede425ba307f769774b42460774c",456.740654185253
"ac75c3f733f769455017ffdcf9b4ef75af3f853b",428.822806860591
"8c408798149631973f52a14f363b604349f3425d",592.186082141867
"b04c28955fd0f07bf69fc01d69aed8d166814b31",438.508762737031
"8526e4bbbef79ed45f772a3cf3f872feca4b2c78",453.800609392505
"fa2603e1077c05493a48a74c6365a8d938b9bb58",471.623326475158
"0432abb93e94758393c78d674c53761c8e7547b2",426.391292533417
"49b0b691c0182295bc83ac4cc9d50a64a5848c0d",527.679966360371
"40e4c903604e672a031abf55a0e9d0be2499e19d",541.780456572793
"954ace12d31d77ef4ea626ea92bdeb925fd6e5ae",566.336920445461
"ae275ec587fa99cbc535a14b099e9a53418ad6f5",623.689514430663
"a40bcb038126e8fcc18613587d349c451b17495e",637.937022311375
"9b19bbaedd6ecaef988bef930c5793119b19dc00",442.749626153172
"3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3",440.914727365975
"6be58e40bbd01a8ac4d505fbd0365dd83af28e95",453.952731748362
"46ef075a91ce3096159d24ef137e502955a2e92a",453.770207777918
"0fd2ebb2cba41467a2f1f064879e27c14671db11",433.89018978865
"1a4a64788e42e62aebaf976e118e4312f271be20",548.990984196034
"176bc8dd43cac4ba6a6d6a02ffdff69f551753ea",486.410997487348
"6c508375be3ebcb0b6c52551760aebf3b08eeb9a",471.801327837889
"d920d310fa85f5d607cddd3f366d1fb4901372da",467.901213113668
"362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7",480.809699798323
"ba01e15e5a2f24d0dd9b724618655a329ad61213",457.00685985899
"dbeac2f05498472ec708163898309999efef03f2",415.772159008821
"f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88",548.902439912187
"8b8e4fa6082f26f5676d2a45314fc89dcdad7076",448.656040948292
"825b9a5eb0d8725082051b41e082aed01dc9be7e",444.274950071781
"67d77c90ad21e26bfc94677547f6910b01dc1d32",450.651020404041
"74271d115ce6ed32aa2aa834385200a606c62bce",403.483210470731
"6efd349903f7b391b6f920cc76de7b507258a8c9",442.500992961791
"c0934de7b64b1ea909ce77c97580606e18936874",606.023391280529
"f81906feca10f1eeb5153e9f662a06040dc795c9",541.374014559332
"18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53",441.194999514605
"2ad02e38865830766bb87531dcb154852364eb39",516.128706662462
"f986cc713f62755c8e4e47a388f9775fe2f46b40",449.436829452485
"143481c553f2f07d71a7b02d4364cf716eb213c3",517.936619969008
"7c2c0ca131808098924fa3305efe67029c95e527",492.998790915637
"862074b9b6dcb5e90476279725b9d0aa991f1e86",439.083909949227
"cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba",443.890349536568
"cd532929efcd6be773ba62fc83c631a77eb24e94",688.392256260373
"64a70bc39c408304ecb8e572765315a3896ff833",465.840888081683
"5573caf7f47589820461e64565f85c11bf9f122b",453.931822483452
"3d53dc66f180761ba5e2d28a300c8ef057d9ea7c",590.787038894577
"e7f989fad23aa525007003e7d1382ae56c9947f5",469.15501780796
"44b8f6f734d554fec0da2e60da8d27868798c802",459.60364090714
"34d6082a74330b3f5bc565fc573674afaa03f661",801.776476490623
"d25c087f96c3997d6328b953d4a710d27ef5838a",478.927125336851
"1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba",458.871439231715
"e447d3f2d58677fd267d7a03f501ef642a1d4e06",446.448884604625
"fbe1950b1a096572f21ea11345473fefcba6c84c",477.509421563719
"c2254381cb8e8019e54099ee35eeb5fe7216f9a0",474.137973598854
"48bb95f95bf1597bd67366fb50610ada3df98863",427.586344191294
"51ae593280f360e68b5400abcbb0d37f1ecade71",836.246327173896
"6058199e6bda1e0af51a1186b65ff76d4fe4035c",518.168655205286
"9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3",426.736600213486
"31a4df5d818242efa0d50309c9bd5e503d3811fe",450.386373694972
"89c71043264315c4e0eea0f8775363a12dc82061",422.481540145401
"81d76646552b14b85adb5d258e5a135fd7ddb86a",450.485797267514
"c4a3b96cff4393b06246604527f1a558ad8b66b3",534.767979364109
"45eab0d008b4971810ca4b2d7b735916d9991a9a",637.487597305249
"982fd0566d5924b506fe1477fda3513984c4c702",554.851435900969
"071406b9fa1692facfb35f7a9ce5106eae4ef6d1",489.678964709243
"4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042",440.119260332512
"8cadd025151167286941b7d4f113e0335e046bbb",567.728973957707
"6629196865947bb489338e3fa1c9f0e56614ee72",489.291224631412
"b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44",428.58709422558
"bff7d200b32aa005540af908fb325a46ca9bb742",433.159484099043
"5d42040f9935aff1dabc32c4f5a578148138e1af",433.24828029649
"bd01964e27b0e530ca458b382b07493aeb48a2ef",433.112654702992
"6588cdc7aef843b1775104bc38017bb3f808c7bc",437.451799108816
"8f355ce069b6da0b9a1f6890136dc7d7e1b00c44",584.605073608583
"1d705b7b461dfd626645d5df319ab733c1c1ca73",482.119507573191
"106b58912414f794e754883865bf6e4cf68adfbc",463.397301984367
"973c923e39db780e329a64c6049dc85d9be17978",422.132588807632
"0f5367ce6b0a0245b9a7d75b6e2321a092f2596c",442.519495121251
"7f9879b40a268318e2a969e73156aa9df7a48c13",534.641440601119
"866d7784ed1380003929da44f965aef9339702f9",564.093589416086
"1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c",441.78141199083
"f66562b958e6349449b87fea0a01fab214f6ec8b",403.268921083429
"beefc7a89a2d9882e5983d80e356f8b7c23994f7",467.419216815041
"82d7709a8445664e93038482fbfee478e8a40273",487.522187861713
"e3929d32c498f8e45ae326017cf7c60308880d94",580.016021167513
"9da35674034a0a1373298436fdfb2f1d840a6da2",431.840398420094
"0c48aad5141a6d61b2669d5c06360ecb9e8cba72",428.789943653691
"d426e04457c4fc8b4068a7da6805a7ab8e07224d",457.738025819082
"f5c04dc290d6706af8214800e25be19129dc9f7b",437.060619165889
"cd20ace0b8fb57cecb028764042f1c7851d39507",440.012072250878
"eb5f0ef501357740c2ac626bf1ce233475aa47af",490.972020426764
"383f9cdf1c3d46a2cd312345792cf74f15e4b746",515.223952673736
"fe23ba819708fa369addcf9e6dcc7657cab3a96a",489.382905549315
"ff9b660a4b5cec9244456ee346b17eaa0e891c5c",651.913992127468
"b0e8139fa43e8c764878dcd69f3548d74353d838",437.65637936716
"9284a89fdbdd88fe9877dad42e9984e7e2484e20",484.177214920459
"f4c4cee74ce9ede036564ef9b80aba39c768e126",417.772509126906
"b8fb9eb73a9f599896d49678bdab39e07479b2ba",418.708213810336
"bee771ff249f080561ad1b67c3a0050a3ab89b32",476.431511171764
"809ec35d37a181001a42e6340709505e78a2c577",442.233600047157
"67da0b704f0c6cc6037509ab516aaaf58fd950b0",449.51664330095
"53a43fbdde0c7189e80b0eb49689cc0c076a78a4",454.677403117192
"60290f6053f0e9a625bc9d2f699ca507e8985292",428.818569204743
"1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7",455.659383397653
"4dff8608a5941c894c2f71aae910da722b5b2b2d",424.782594798748
"67833093fd0fde740199378acf55c33de750736f",450.190244029481
"23c6b7ea47102c0ba28ac805a03304d515494ecd",536.958242380994
"1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17",437.607679607341
"68b155dada9a40aafaaa7714e063a432dd8275d6",419.355325198417
"4b324a03dd0297c66f2f390ab58e6c3c3b6fae16",611.84737468798
"04df4468d9913083f7984969a8b2892f210b4193",421.169803619122
"cc2a0d12abf9b0917d668bec85e91fafddac7c45",522.231986107665
"e9b1849607e9d8ab47b7fc39be369805313dda59",420.283865595487
"95a22a438d6ae5aae37830d6a7fc74e75fc981af",439.383668179523
"27584421ac81833fb4ccf564a6fcdd4ac2b698be",555.01847227765
"e720fd525ae844a709b93fdb28f7914c48d8160d",527.085578999615
"24fa503c4c1225e71a37fe92b354c626e099cbb6",640.513977434772
"6af857c10637e8e60ee8723080d306cf45181a2f",622.507379671172
"32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e",449.505072218526
"ddb9f7681e4b80dfff9ee296444d1294f55dd13c",448.667594905508
"3a9507cc35b592af5172dd8ebb28cc89827e3f68",425.616231179641
"551f1885fa0f60bb05f612a39cafe53130ac961e",427.878665753224
"cc3750ac71c85cc688659b3eb20dc112738eb623",723.168410385992
"04239f2bf72cdc7e72a1c7a90711df6fc5f26da5",418.58747678642
"9c87e30e40e82eba487a7fb0b594eb881db74389",404.297024288037
"eb13a10d11465081642b5ae93ad1867dcd2d3b1e",441.720555011503
"16f6526457cc7d849c2a9829efa0e021c78353f0",495.41294027989
"74b0cbfbe74747c9780b564db3e624d3c19878a2",441.8669697245
"fc67a6d22a9d1beadaf42cd714789d5749800b19",426.640536119345
"d0c7acbad13d292e637f23633da232e29186e20c",428.313828516172
"b921a4ac834cc1109c06e7c1de9439c0daf16e06",526.206014585731
"e31ee5529458da77ca3239ca06f64465e737e454",443.802044932356
"5c3b77931dd97f17e14c3bbf205173d36f09c6f0",471.810276501773
"07b1e3e8c1f33a4b6095ba6b1d17a147082a388f",527.353955221642
"05a25962f9f30d8544842ec3d79244e99d11017b",671.810993553491
"458f801c533d802e3655e9bbced52ee22826f197",476.240240548572
"03e6a7ed0af5b24ea57bb1bb6f37b17047637356",439.130562940633
"293ffd1359a352518d31928214161b644128851e",547.923655761203
"95068b8d72613d8b51b22243060dd50a498e4dbf",493.300070832135
"ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d",418.358876027246
"bf222e2161bef0e4bbbdd1e6afd8850d926aeea4",457.028414223211
"758e005c28f680380e79d7935f29ce42c3b49dfe",517.553593662105
"e3fa80e14d38fffa4d278d65edd2c32b24019a9d",485.976939509356
"52a23c1eb5ea201859a91a6cb70114032878f7da",442.664917554461
"b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a",551.962929650719
"ec12ea01cda3dcf0c6271ea7140c656f4774264b",447.27189394912
"14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588",516.39593356047
"131010225a14ea18fa1748a59efd6413fc0eb338",461.293331518273
"a2b095e8fed2a3edb2a751b5e1e71336757e278d",473.953056545052
"766e70bac5c7e88381749ba3f140e03132b0858e",420.102171357648
"92f75ecf86b6e027c977162cc4297db8d280b2be",450.931700187168
"a3af6be26868494212d438ddc80ba11e55d7261c",550.988120685693
"defb13732108dd8d257e70b84e439d9020576209",480.59723696927
"8120c2970d5087725caa5d3d87fcfb24155d181b",414.521343912342
"b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce",499.016911573493
"95ced045710caddbab17dd0552eed9f15d76b4b8",575.654025970866
"17cafdecd37633480065ba97838ed940156e0a07",467.022259478458
"5f553236d725160fdbff443604199b293f1f44ce",483.566129603065
"869b7dfefe247dfa859db744c33c2678411dd945",477.425276751898
"c910640a6e6c25b259dfcc4990f2899245e988ca",432.045436550051
"c9210ff822feac437edffb18dda200a8f3ea1a59",450.497150864171
"e18348afecf00cc3d88f3ba48351ce1843f220a0",473.17446519467
"5954217e13179b6043acc782e102668a2612a8e4",480.792518516776
"503bbd27536b36d78fcc9d01270dc1561b6b3c5e",444.823061060852
"1988c28e027eaf2dadcb8d877e3b4aeae6f59a71",457.154050518646
"1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36",537.884570505887
"a7275f430267de859f35ff4b68e4a276e5be7279",466.744176409459
"b6a3a8134c6800d7c966237626e820f8e4a0ceb8",451.706220401794
"f9c8ad4b150124d24c41211c5292ccc2c16e68e7",475.681034500175
"812dad3abf68e537e7a5f58627c83daea4375233",433.757727201079
"8b9fea02641babf2396079c6edfed9abb45117bf",460.104367779612
"d8788a6c3e384b392b77f519451fed79c34453a2",659.752806443336
"1e6d53083bfb60a532c211edc06a3b3122eaa340",428.610481323406
"1db27ec90efad017f1e8e8998389d75f98149663",444.041414763378
"ee22b8c134e9178600d57236685e0822b2034601",624.643884937472
"b03c5ebab160571176fd665bad3b559d23d28f4d",574.414103367872
"018c21da2ea1df6cc5d00ce480c48672c234ddb5",539.080378505587
"5a71e57629eb2d9b1281fa0acf78fc410f82233a",411.771734519571
"63add5acaf261ef36ff419c5cf3301d8b1a91b06",439.006466408879
"5b7f5fb34de0f846635830319871e2bdd06857b1",462.537667588804
"e074b29573906c0b39248900a4d73df3a44cb72f",451.704781538657
"5a8b5ad4914609f0da01a68168f2dcaeb52a1d62",481.620071669684
"6581d33040854c49896098641bd48cca28d0bfb1",451.712992894858
"aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3",546.394773738178
"e5129f4e0fead85906b2b0ef48b253420c85060e",419.191017143083
"64a758225c8fee36cfc6a33f8ce52435bee3f22b",567.940945449684
"7866c1a752ede108330f59479ba22bbe27e24959",460.631342081703
"e2d2423c2aa3c3191363bccba383a85740b6003a",487.280609853688
"e26a4055e714830a051bbd4118cb4e10cfe613f9",448.611459024684
"a2a35215a2bacc65b551efa3a17f34c5566ba27b",432.739341696656
"9e53b4840e7a00693adbb1eb46654e76c8309a61",484.540428869713
"4665254e0bacb0ecb8a006903b69fa80b51490d5",479.005790680026
"166fb0fa70c428f172f3fcb85eddff4b3ca33545",512.661785543471
"16ba4511e82380eebd8917142d36a7f2ca28afd9",419.762986042403
"3e934aed492c97df7bdd037b918beb8dcd3e0cb3",422.085973079028
"3783d0f562e9914300b98214cbf59c47df628116",441.599878309082
"6259df3d2eb137841e632a56f2f7cca3e3ff4172",447.028087321613
"89b4c8805837e713f9a730c673c222d2fe78bd69",411.393297661419
"95c02dd69769edcba23a333a45ad4d70e6c0cfbd",581.865691111587
"4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e",409.271649375963
"c90b14063cc4b109019cacd40eba1359439a23a8",431.292879302103
"49412082f17170a1b1a7a0f4811fc3f84cab68d7",427.811748967427
"9f8d3b5c8003823b00814d8650478f4a4123310e",516.702005588391
"973f904d79c6d3556de58dd6a26972c4d1f519ac",447.37679595099
"f16b98a557d8b1b061c74d2f7fdc51e9a42adc00",513.251463497831
"236ccca2305d258085cfccd31359d025e8c2ef03",457.417533858026
"35c68cb7b68131dd4395dbaaceafc098adb26efe",496.223188662251
"72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c",449.590772003671
"39f3b003b013995457d88d0f976e589375ea381c",567.915141878863
"be2efc5d7aac68e406e259efd6a1383b0535d030",501.560486307771
"05654f1872402567f29cb0dbd2b6a67ca962ba20",433.399082139555
"01ef84ddbd815b848e2791e31d1e1fb530af0800",459.03758248325
"0347f75702f7a58defa7830fd2160be814ee63d7",440.689242196185
"e9f4a7e0f743c19594d064f493acc7da5705cb97",539.615171098093
"cbc361742d9f5471b72c408c86a163a3a0babdde",436.027177403878
"4028ff6efc6f00b3024a6e07394d97b5d05f52d4",410.92617434928
"b935e46f14ef9cabe4855d768f80a882afc5bbf3",512.963659541839
"dd89be9611dd1e70f883c325c3de4bfd4beddd54",593.238012209484
"7a6f4434324d90047db1434d2218b125200749d1",532.229057825238
"1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba",546.349152437745
"5943b6debfe5b94ae0e6819377ce039b35aa8f5b",635.297379021189
"53758d4e489f33ad1709258781c0db4fab9b5803",468.647068427235
"4d1782421e1635415765058a400cbf70e2efc504",485.689353105941
"8d827fe667c86686d1ad9f7ab6c62b30d3d916e1",451.952618432033
"09985e3d85e82b3a084a6854d96f6eaaab8d8273",458.246585222921
"52e6e0e10f90361c2ff44016e514330a60be586e",453.906406202939
"4b9588a9197d26bb43f6bd71dd1a34b598a2c94d",493.587541860775
"4496d0d42a729a789643e669e0f73b068777f1d7",473.246434531042
"0e62088a0bd61cefe0756a63c5af7132651e9eea",420.968851787388
"cd24a0c4131412a63327491a7f9a33d4d9c4bbb1",452.501833562205
"d6d378efae0f7fc2dcbf94d111a57f9a1706c52f",433.963217517222
"c16dc22c158d28ef77c69463309bd08d7c5b6736",464.988578122895
"62f07fb05c1335d56823a296968f0052ef393852",519.586287375865
"c921879f4f48c0cc5ba092b03e62973976c85a17",447.640243801567
"f9503cf91610c5dee9a59c9e20c3b147db7b8f31",570.648672004365
"fee103a972b59d0ccba0feb8675a40a245112360",418.192846607073
"49aafbfd3dc45435f5e1755a2e0723967d683a6c",609.142942194269
"a12474a6e8f7fa3b7f6a57749d57abf3b0334c01",562.656857498987
"65b711ff6055c05fb83d01e46da49803d9dab58f",474.674959139223
"a6edeceb9d45fdd9f131984206250b116b0b94db",586.928681925027
"a3f03a18f80a199f5f7c28e963c139b55d1fdfc9",450.078520313378
"0f73a216f0e2a2af8814d6faa530648df17cfe37",517.821329357874
"eca7b9fb647b11d556338ead147b829adeaee4b5",422.802770963774
"9d86872c99e4afc37f1c6b01357a3128f947cd87",506.221067961582
"34e428fff9d5931c622b15ee18951f781dbc571b",446.139465734291
"6b10ac235069fa3fa257149b095e113710721781",439.567326668809
"6dd3df00297de5fc127deb03d1cb76ab9385d496",443.689632495264
"f578deabf3afe98992b136729474b1ed461bd6a3",563.910295785473
"e59a4f0a6af71a8e014026aa7c8dd9a473171aa7",727.947838907866
"e1526ef25f838eeb588fa4f3df0cc514376901e0",465.266417005518
"f2b7d6d8635b65fb4730a3860998148f83cbf92a",452.005563687978
"05fb2b3c3cb1085375bf04a0c773f1de17a9a939",499.508990374822
"9943ea95b914e7b37549437fb292ce9608f10d41",473.700186310377
"7d93473c5e877b59586deaaf559da053dbc9a7bc",456.559039873881
"e65ba317385a51e76379f53a718b43678d468a17",480.566200404575
"cb8a7c0c876d287354b99b4480e0c5fe360583b7",435.804513600866
"259303751b8f314105e5889e30e02c3c1a887c5a",493.242409853287
"62121076b2a2fc75f121ebb3d01af8a0f7b791be",421.098106648129
"c80f7b579f91b8d02382fe242062f2d75f271bb0",461.597450172317
"901027c8d499d895e0022de833e1a05800e0dff9",445.438245773526
"e63c018e3539baa1a5480a84bc7d83d5dd428c18",430.132674589496
"07c8954960c4774f911f34fc6ed6ecc80c418b3a",689.085509962122
"addaffc4a499dbafbd55194706f75a50c1359f20",449.316616829115
"d8d0b37b552dbfb590ffe86600f0b8ea379039ba",462.797039296935
"6aba74ebcbbdb7b9f2a4483adeb769de06403004",458.68154168783
"d3380c010e39f08a398b07639fe9f091f9d6ebad",463.067673275479
"3245e67245c8ca0c162e45db30153c4a3870b113",508.816589410949
"37b44770511dcfd53cb5b84729e675c0052bec0e",481.283752807772
"ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9",427.989599949288
"a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc",439.915802474576
"215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a",492.568081765805
"b64011aecd45ea9d1b33de793e4cda3fce49bd3f",409.067883573682
"27efa149460fd0952df3acd2b9b552baf5fc5dda",481.282666179075
"3f55d05a38abe559f4e9421ffe4af64cb0a31b3c",622.253024708038
"c5501d10debc09cd5ddbf04f39e1cb01334a14b1",446.838437889756
"3dfa7872aa3b128de6e8c5ff5d59b094bcf11834",480.591633872162
"0654c8263516d72be6891a0ecca904f41c4d10b1",514.317363119514
"69a4a6042373b49e3abeb16903d90be32f41ed26",480.921138528832
"35e66128c079d902484cba327f1d99d9a50f8e70",434.855417946771
"24507171dec4cee2f64c8819f2f0c33882138078",576.443498465325
"425b9425691ab3a12a19eb8553e6a66340827e6f",721.047778673222
"331cfb9e53861cd1304a66385b1f91bd844f9ae7",466.219561238449
"7d20da9fad6951e92128cb96ed65c0274725564c",420.187793232227
"35736d0db390f11f2655ecbdf2f4e0f95913c013",456.106311259293
"b4e3a0b877e12f70ec2fd814a664e3830107615c",454.566803988637
"cf61d7396561b36044ea119b74c7ea1cc1083895",429.015005906701
"5a8c458e9e19e15a59f06d7a86abae6207652e1b",427.764305474384
"aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f",494.757464787036
"ab91fb38c1472e50f726f6564b128125105c423c",442.270022899432
"fe6f686f595cce82b0e423d735d93376e1078970",443.881469374634
"ca929d2fce6afa19a2a44d7324f59b5571504a56",439.36449120692
"355146e8b44a5170d6be887d4a885381389a88c2",497.8516821547
"b307abb62bc1660ab857080595abca38e67569a5",458.010773892896
"00b5f0e8ee64e0b62488691eef2331727aa5a2ce",412.902390268174
"daca5f01d4227d57dc02b533dac9aadee17d874a",413.467640379791
"418d7059d5266d440e6e6d952d1091955e8e096a",757.681512292974
"df9964be2c367b2bf7b25d49f5bf047f5a51e4d8",585.123576098491
"7cfc0106adedbc2997d97ba062c2d73a315735e9",604.040437732858
"0968f25447365f5338e2183ff45e60ac1cbc662b",473.772397453706
"40a8e7f491eef8f056f80ff22b4ec822ab44b257",496.4907860184
"6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402",453.876474919035
"de1775c30a3c0cb59489f59f4b79c11c5eff9e09",426.839618592423
"3b4b91a764a8cdb63b28c49be5596cce6c591ba8",441.845052009244
"3f7db50e487aac041dc7a93dadc63c2b64f35f35",451.031378902394
"f6ac8e11a2f46730b6239c8fdac72c089b098a0c",439.268039875274
"564ef83dedb5fc55f4d18dadc833a59be5b66b93",422.018358814487
"6eb99d9fcf3725c82dd85000687fea5c87ba5603",523.520252365009
"40b19d0d687b11c151e2e52a1c45cdc228367248",439.556972164276
"306994c5a4709fc9524805e27a94b0af37b710d6",428.424996252005
"05f29cbe52e4638f8522b4cf7156451be52f820f",491.590532488662
"fd07d9a0ce6516e599c6aa77812d11b2e9a74d88",504.431312988024
"70a2ee9298bd2f3c3285b6cc90acdec0a552af62",479.193730763137
"8a2887db89c942c5db855014d17f83d72a42d1da",447.312971487973
"50fefecf2b22217f20e38de53a9d373f2e6fb479",465.293127945338
"806c930bc010bd0594fb1988bad5371989cbf48c",430.834651134246
"cad6cd0d6f3da18f67700ed1cc192a204e47a9b3",457.699398356925
"9341d194ee48dc4c7824ebfb75f75b3d46ec23ae",471.158930966368
"68714d974b0744f451c5ebc8fd4d8098f6eec52f",448.123593915821
"014ea6d95ae315c024af366feda8ad406bf24711",515.511148597634
"2ace1dee1b009246306a32a49ef67dc885559d05",510.733441966924
"47e8256128b8451f996f90e19fef736fc88f674d",691.717409526357
"5bd64029979188029b354f74a3615c3e3ae51773",524.886646712025
"614a6af307a7a6f7c34e7f84970a86b22158c831",445.80984265915
"52e63792b8830a6145aa22af560859087b89ec3b",444.32480947559
"89a327243b1ccbf4bd9c83966951c9c3b334539a",444.492752052839
"b75727e7f8339da2534837df6a3b87cd893a3d64",435.099262672263
"6c998fe9d20676974cfbba5238729817364b81ff",428.176969646135
"3f3b28575c4adf02995f473f9fc96af185ea0ba3",434.318992843721
"5a9807c656339abe3e250fa7a6da78a597db03c2",476.217092941155
"fbfbea6fd499c91e414273325f39473a8660d3cb",471.45247721902
"8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2",437.004353948056
"e39ee7214eb0de339889086bbcc3fb9c27635e88",434.206483591065
"f2c02571ccffbc71ed989ca6e81ce0a866aca9e6",503.026189575471
"6a48260a4426d3440055e722abdf3904f72dbe71",443.092668279242
"6d4020e289006dd2b3882a9535f648cc7733654b",648.410490482168
"6959680884f838fa666cef4dcaf6f38c68015a75",452.092475541101
"f10048cb12482c95e2bff728bb8b092c6de58185",456.675812080848
"c38df26822878ec8aec4e990a7dce9fbe3b31c15",466.718165388315
"82918decf898ff34c3fb8f74dcc741d89f2e887a",440.888111981802
"0950ced524718e7354726002cce923bfd5768972",476.580285739102
"eb844fe5f340bd85246c14507ec44d11a5ad1b3a",469.93962822529
"915381e62e7a246910a872eb342807407e71317a",578.054800942012
"774ac976cedb112ac8fb15af96fda500a5f027c1",427.132856277707
"339c2ad1c2f8bb87c25560267bcdbd010cff4960",435.4647675158
"7aaf4058b49b53fab1e8d023936c86a532346dd5",466.472717491757
"a181c0c7546bc7c4907131706417c491da1a52cd",599.411135900382
"a3686e592fcfaebf248e5ca8da561a4d782628a4",642.092955959969
"b0f54de8605b95594f5079f8e93b398af2f52672",562.750910673643
"77573ac0beae4de1eecd7e4ee31cb7ac0e517a62",424.088509431917
"fc1f02a34be2f3228d7db83a4b426303e4ac55d9",449.755536472457
